File,MRR,Total_Tokens,Predicted_Tokens
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/main/java/junit/textui/16912.java.tokens,0.6230050010871928,673,220
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/main/java/junit/textui/16913.java.tokens,0.5697138610182088,836,300
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/experimental/categories/17132.java.tokens,0.776058201058201,318,127
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/core/17265.java.tokens,0.6927966101694916,323,119
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/core/17267.java.tokens,0.6086843711843711,1160,391
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/core/17268.java.tokens,0.7465753424657534,215,74
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/core/17266.java.tokens,0.7276995305164319,208,72
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/methods/17271.java.tokens,0.7380597014925373,174,68
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/methods/17273.java.tokens,0.776140873015873,869,321
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/methods/17274.java.tokens,0.7071789888116419,1893,638
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/methods/17269.java.tokens,0.6755733427235133,2642,880
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/methods/17270.java.tokens,0.814272030651341,391,146
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/methods/17272.java.tokens,0.7867089714006013,631,228
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17261.java.tokens,0.6896695556204759,1326,490
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17263.java.tokens,0.7558011049723757,954,363
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17255.java.tokens,0.7932692307692307,152,53
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17257.java.tokens,0.8300000000000001,280,106
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17258.java.tokens,0.7861111111111112,144,55
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17264.java.tokens,0.8113821138211382,224,83
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17259.java.tokens,0.7148384723776368,2312,767
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17256.java.tokens,0.6479741896758704,639,239
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17260.java.tokens,0.7207949308755761,977,373
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/running/classes/17262.java.tokens,0.762568306010929,349,123
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/17160.java.tokens,0.5857301406102776,1886,877
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/internal/runners/statements/17235.java.tokens,0.5659387620926082,927,339
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/internal/runners/17234.java.tokens,0.8333333333333333,150,48
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17242.java.tokens,0.7504629629629629,181,73
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17240.java.tokens,0.6814163614163615,505,196
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17239.java.tokens,0.7106815755948077,1268,462
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17236.java.tokens,0.744077380952381,429,161
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17244.java.tokens,0.7133333333333334,599,216
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17237.java.tokens,0.6838709677419355,87,32
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17238.java.tokens,0.8767676767676768,485,166
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17243.java.tokens,0.7638888888888888,64,25
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/junit3compatibility/17241.java.tokens,0.6716777408637874,803,302
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/deprecated/17166.java.tokens,0.7728333333333333,270,101
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/17162.java.tokens,0.5119047619047619,111,43
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/17254.java.tokens,1.0,7,3
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/description/17167.java.tokens,0.6749634502923977,418,153
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/description/17168.java.tokens,0.6176441102756892,249,96
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/description/17170.java.tokens,0.7430555555555555,141,49
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/description/17169.java.tokens,0.7985042735042734,258,79
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/assertion/17163.java.tokens,0.6708493258537546,4070,1130
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/assertion/17165.java.tokens,0.7130872483221476,408,150
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/assertion/17164.java.tokens,0.7189189189189189,282,75
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/17161.java.tokens,0.7073114201432785,285,114
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/validation/17276.java.tokens,0.7313218390804598,153,59
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/validation/anotherpackage/17279.java.tokens,0.8636363636363636,30,12
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/validation/anotherpackage/17278.java.tokens,0.8333333333333334,18,7
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/validation/17277.java.tokens,0.771969696969697,184,67
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/validation/17275.java.tokens,0.7022653721682848,280,104
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/manipulation/17253.java.tokens,0.7688103281853282,857,297
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/manipulation/17251.java.tokens,0.7976415094339623,296,107
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/manipulation/17252.java.tokens,0.7369560439560439,904,326
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/manipulation/17250.java.tokens,0.6833730158730158,260,101
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/listening/17249.java.tokens,0.7203389830508474,155,60
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/listening/17246.java.tokens,0.7298594847775176,317,123
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/listening/17247.java.tokens,0.7375841750841751,335,133
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/listening/17248.java.tokens,0.6609246830723341,416,150
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/listening/17245.java.tokens,0.81171875,173,65
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/17171.java.tokens,0.6982456140350877,1265,438
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17232.java.tokens,0.7049180562718469,704,278
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17222.java.tokens,0.6913881004940607,798,303
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17230.java.tokens,0.8082151944747364,374,132
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17226.java.tokens,0.6911714039621016,319,130
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17229.java.tokens,0.732197323373794,850,307
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17224.java.tokens,0.7853135313531353,288,102
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17228.java.tokens,0.6919346978557506,581,229
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17227.java.tokens,0.6762560929883765,329,128
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17225.java.tokens,0.7143151867289799,1072,378
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17223.java.tokens,0.76875,210,81
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17233.java.tokens,0.7159216931216931,1011,376
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17231.java.tokens,0.782051282051282,439,170
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/runner/17221.java.tokens,0.7698924731182796,580,218
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/internal/17218.java.tokens,0.7287033490786842,1029,374
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/internal/17220.java.tokens,0.783595500262167,932,334
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/internal/17219.java.tokens,0.6905813953488372,528,216
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/17207.java.tokens,0.804563492063492,214,85
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/17208.java.tokens,0.7589355742296919,214,86
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/17205.java.tokens,0.7012265512265512,564,232
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17216.java.tokens,0.5873237873237873,367,144
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17209.java.tokens,0.6666666666666666,31,13
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17214.java.tokens,0.6895833333333333,132,41
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17212.java.tokens,0.6902061855670103,294,98
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17210.java.tokens,0.536067214496418,651,227
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17213.java.tokens,0.8133333333333332,70,26
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17211.java.tokens,0.5529381965552178,251,95
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17217.java.tokens,0.6666666666666666,94,39
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/17215.java.tokens,0.8425925925925926,42,19
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/17206.java.tokens,0.8253367003367003,263,100
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/theories/17204.java.tokens,0.7058232931726908,201,84
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/max/17179.java.tokens,0.6583173537871524,867,299
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/max/17180.java.tokens,0.8508086253369272,277,107
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/max/17181.java.tokens,0.7180157505388987,1673,649
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/17173.java.tokens,0.612,302,126
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/categories/17174.java.tokens,0.7823943661971832,579,214
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/categories/17176.java.tokens,0.7088304093567251,492,191
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/categories/17175.java.tokens,0.6623528422468886,2577,992
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/categories/17177.java.tokens,0.8078918322295805,406,152
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/categories/17178.java.tokens,0.7175734652313064,1363,492
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17189.java.tokens,0.7167199506422122,1598,567
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17186.java.tokens,0.6383475056689342,776,281
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17196.java.tokens,0.649250992063492,1358,481
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17199.java.tokens,0.7504603488299141,2844,1013
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17194.java.tokens,0.7566045548654244,306,116
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17201.java.tokens,0.7477246543778802,320,125
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17192.java.tokens,0.7816895547232626,1471,535
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17203.java.tokens,0.7039956212370005,767,262
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17190.java.tokens,0.7321428571428571,186,71
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17193.java.tokens,0.7254494167144769,223,84
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17200.java.tokens,0.7811453327508373,903,328
/data/ccasal/CodeNLP/DiverseJavaCompletion/junit-team___junit/src/test/java/org/junit/tests/experimental/rules/17191.java.tokens,0.8178571428571428,151,64
